"ID_R","ID_C","supid","yr","n","latn","lonn","demn","ban","arean","duran","mortn","m0.fitted.n","sp.fitted.n"
5,6,4,14,93260,39.2506882639931,-121.280595244478,914.486623525627,32.743253484881,0.285974694402745,43.2564336264208,0.0125455715204804,-1.66484005502276,-1.81030105181953
11,6,4,14,1509,36.109375,-121.484375,599.73,11.05,0.160371106693174,34,0.49039098740888,-1.69555818611898,-1.85204757102236
12,6,4,14,7938,35.7429256424792,-121.435527683296,621.512699672462,4.70347442680776,0.22058453010834,15.9319727891156,0.00251952632905014,-2.05866730389468,-2.24588383317308
1,7,4,14,6816,41.3694615610329,-120.609375,1521.92376026995,21.6457071596244,0.1081279342723,19.9754988262911,0.0355046948356808,-1.8813439764015,-1.77391294870299
2,7,4,14,86885,40.8091563201358,-120.801688115037,1525.10685262128,18.3048641307475,0.104402370950106,21.6528169419347,0.0337342464176785,-1.87916836901037,-1.65508743820247
3,7,4,14,134720,40.2751781472684,-120.790587885986,1800.95030515143,21.2388272713777,0.0983372921615202,34.6546763657957,0.0720011876484561,-1.44527277604429,-1.51744321320976
5,7,4,14,11434,39.4140146711562,-120.822041171069,1509.65830330593,38.4325791499038,0.132674479622179,20.4142907119118,0.00594717509183138,-1.94129859855789,-2.13222743586198
6,7,4,14,45342,38.8590193694588,-120.896696909047,915.187336685634,36.2150008821843,0.20385073441842,16.9759604781439,0.00156587711172864,-2.07006075798906,-2.61539943400832
8,7,4,14,1166,37.609375,-120.734375,107.85,6.44,0.291595197255575,35,0.00600343053173242,-1.52674787009592,-1.69460026398196
13,7,4,14,3136,35.234375,-120.924266581633,330.389795918367,6.33525510204082,0.514030612244898,9.48086734693878,0.0124362244897959,-1.9478430311897,-2.19547930098767
4,8,4,14,3721,39.609375,-120.484375,1376.18,13.05,0.115022843321688,26,0.00295619457135179,-1.75239553647938,-1.72858205544624
6,8,4,14,120469,38.8102607050361,-120.285884101927,2071.42955980377,32.9466192132416,0.0461529522117723,12.2612622334376,0.00366069279233662,-2.08193587940884,-2.71261205809498
8,8,4,14,111972,37.8102299012253,-120.277232812667,987.578518558211,25.3583122566356,0.112894295002322,16.5231754367163,0.0389650984174615,-2.14950021902406,-2.50060356945449
14,8,4,14,24563,34.730924688556,-120.324744661686,528.436245572609,8.98465659732117,0.194194520213329,11.572975613728,0.124251923624964,-2.18546791527789,-2.41252876308858
6,9,4,14,39074,38.7730420164304,-119.807476678866,2530.77325280237,0,0.0653887495521319,21.9143932026411,0.0111071300609101,-1.99660986407681,-2.62743006687269
7,9,4,14,31570,38.2645896024707,-119.81601104688,2344.54604814697,32.9198337028825,0.10709534368071,17.6680076021539,0.00573329109914476,-1.70766532022519,-2.29802101952688
8,9,4,14,128123,37.7750985625141,-119.78472407862,2046.53225384982,44.5253636739695,0.167136267492956,20.5245272121321,0.308601890370972,-1.68751088905777,-2.31031882666278
9,10,4,14,39528,37.2385081461243,-119.308433262497,2695.96761257843,25.1287269783445,0.0690396680833839,14.2089657963975,0.00174559805707347,-1.98085777567192,-2.13712256142436
10,10,4,14,68875,36.8088813520871,-119.278765199637,1808.96578221416,40.7784002903811,0.135332123411978,18.0368784029038,0.00482032667876588,-1.8383072823456,-2.20246899842229
10,11,4,14,30681,36.8271400663277,-118.861530242658,2577.70480525407,25.3004954206186,0.14425866171246,17.3485544799713,0.00224894886085851,-1.77337929025933,-1.72948979411341
11,11,4,14,34839,36.1869676404317,-118.701717633256,1725.18003042567,40.4736938488476,0.139900686012802,22.0401274433824,0.218605585694193,-1.67069144113393,-1.52924394353432
15,11,4,14,56815,34.3147300998856,-118.892577059315,1749.71878007568,21.8905019801109,0.071055179090029,27.3675789844231,0.198803132975447,-1.64360125822495,-1.82588858142072
10,12,4,14,6425,36.6461454280156,-118.435347762646,2402.34942412451,12.5821322957198,0.153929961089494,21.0178988326848,0.0045136186770428,-1.85214607592298,-1.72731246654541
11,12,4,14,1153,36.109375,-118.484375,2837.2,15.04,0.0823937554206418,26,0.21335646140503,-1.64730533177756,-1.56980602244773
16,12,4,14,1128,33.984375,-118.234375,764.87,2.89,0.0292553191489362,11,0.00354609929078014,-2.50770790791975,-2.73444004218713
11,13,4,14,4017,36.2070224981329,-117.984375,2349.69138909634,13.8434503360717,0.0674632810555141,31.6094100074683,0.132188200149365,-1.54712322661794,-1.56443405724261
16,13,4,14,13746,33.9463275680198,-117.81235222974,1817.35146006111,17.9371286192347,0.13836752509821,32.8150734759203,0.0133857122071875,-1.51713325722791,-1.95136755760404
19,16,4,14,16991,32.465195728621,-116.291471403979,1634.80173091637,7.66874992643164,0.0276028485668884,9.39668059560944,0.00247189688658702,-2.29530808671438,-2.66074319630974
1,1,4,15,18229,41.446296937572,-123.79000750864,464.450734543859,17.6525761149816,0.104887816117176,29.2699544681551,0.00164572933238247,-1.7335464063585,-1.45082365303838
4,1,4,15,118778,39.7601194560441,-123.817094442994,391.074883732678,47.55288226776,0.0844179898634427,17.2043055111216,0.00265200626378622,-2.15451600989888,-2.18162999044452
1,2,4,15,161116,41.2980984973559,-123.304742778495,800.161941334194,39.7053917053552,0.104583033342437,20.9417996971126,0.00111100076963182,-2.22116240631564,-1.98327457367851
2,2,4,15,2716,40.6804353829161,-123.430435382916,1162.96764359352,57.5183210603829,0.085419734904271,29.3770250368188,0.0184094256259205,-1.47294258414949,-1.42123987711053
3,2,4,15,162954,40.2939592998638,-123.290418423297,799.974316862427,33.5736547123728,0.171496250475594,37.3440050566417,0.00854842470881353,-1.77787590555363,-1.72316054723136
4,2,4,15,143248,39.7912588657433,-123.309536607841,1084.56503092539,46.8932051407349,0.135485312185859,12.9295627164079,0.00150089355523288,-2.50652783656141,-2.49299890630927
6,2,4,15,15626,38.7572455362857,-123.271740608601,409.793849353641,35.7407762703187,0.137847177780622,19.5975937539997,0.0545245104313324,-1.57411120236234,-1.49302654690049
1,3,4,15,89989,41.2717309546167,-122.801565156575,948.92129949216,22.5779987554034,0.141017235439887,16.0650190578849,0.0236028847970307,-2.3786243073543,-2.35790953227884
2,3,4,15,56588,40.7743856913126,-122.827555091185,1809.01160528734,29.5330964162013,0.141036968968686,16.1678271011522,0.0473245210998798,-1.89256783386611,-1.82325098328955
3,3,4,15,120234,40.2772715600412,-122.755542057571,1129.76262271903,33.4314322903671,0.130636924663573,26.8002811184856,0.0288437546783772,-1.98133982021354,-1.82723836057273
4,3,4,15,20565,39.9080316982738,-122.818528902261,919.991407731583,16.71812837345,0.101045465596888,31.9511791879407,0.194116216873328,-1.6221856456217,-1.4582108894436
5,3,4,15,84504,39.289862018366,-122.835494473634,1388.15084907223,33.0388269194358,0.277466155448263,39.1727965540093,0.11503597462842,-1.54511813802806,-1.54791038891351
6,3,4,15,114560,38.8066689944134,-122.803935710545,881.966850296788,28.0561264839385,0.134994762569832,20.8643505586592,0.0135649441340782,-2.11852331089015,-2.3151355128054
2,5,4,15,143742,40.8025666210989,-121.794422689611,1242.44337145719,27.2479307370149,0.181130080282729,25.1266783542736,0.0722614128090607,-1.74004454506139,-1.48283267663487
3,5,4,15,62314,40.2399756675867,-121.743776980293,816.028394421799,23.1587752350997,0.134432069839843,21.7380363963154,0.028035433449947,-1.92283342732752,-1.66977558037073
2,6,4,15,64906,40.8492218554525,-121.302615994669,1351.69889933134,13.5729464148153,0.259698641111762,22.9046929405602,0.0232027855668197,-1.84003121273522,-1.59301335852735
3,6,4,15,31505,40.3434806975083,-121.180101868751,1320.42862148865,12.3826852880495,0.149468338358991,22.2852563085225,0.150769719092208,-1.86306927272646,-1.54518323275733
4,6,4,15,165475,39.8060519904819,-121.30319279725,1626.30666445082,32.5267054842121,0.124828523946215,17.4918386463212,0.00966309110137483,-1.85238023600962,-1.93013293227284
5,6,4,15,21565,39.241266954556,-121.337771707628,896.829007187572,29.8073303964758,0.180153025736147,50.820125202875,0.0743334106190587,-1.25600196778372,-1.34576536403479
12,6,4,15,12443,35.785387617536,-121.357034326529,619.747626778108,4.74066864903962,0.208952824881459,36.7636422084706,0.0227437113236358,-1.62615374919445,-1.44524271293796
2,7,4,15,100449,40.8069466532768,-120.804195257046,1531.25322910134,18.9785414488945,0.18463100677956,22.8303218548716,0.0662724367589523,-1.83501772430855,-1.7036486722587
3,7,4,15,117219,40.2543259038637,-120.783036053242,1820.04693326167,21.9052690263524,0.0880232726776376,31.8294559755671,0.0523464626041853,-1.51460588393286,-1.32860736996284
4,7,4,15,81169,39.8200989216942,-120.699164513238,1670.33416341214,28.9788570759773,0.148862250366519,21.0351858468134,0.0245167490051621,-1.76721319836713,-1.86480713725404
5,7,4,15,147919,39.274003952332,-120.795519950953,1640.46991650836,43.2892233587301,0.130963567898647,28.8762227976122,0.01946335494426,-1.45246678735086,-1.57685995684333
6,7,4,15,40505,38.8560914547587,-120.893793590297,916.463302802123,36.0818449574127,0.164004443895815,35.3728428589063,0.004098259474139,-1.56156445822694,-1.82282582233621
13,7,4,15,6561,35.234375,-120.792578779912,329.557552202408,6.77270080780369,0.168724279835391,37.61880810852,0.0153939948178631,-1.62518935193978,-1.59405465962735
5,8,4,15,89331,39.3195190149556,-120.353145359674,1654.43043221278,28.4829176881486,0.128768288723959,17.5029273152657,0.0208102450437138,-1.8985166477458,-2.08320832687567
6,8,4,15,124998,38.8111432282917,-120.293797950767,2069.715250004,32.9272090753452,0.0605769692315077,16.4394630314085,0.0172402758444135,-1.89296654284113,-2.21469381100948
7,8,4,15,30287,38.2900507024466,-120.266926094529,1460.43193713474,24.0309343942946,0.0933403770594645,19.5078746656982,0.00148578598078383,-1.89410112507877,-1.92135779975413
8,8,4,15,58585,37.8019306883161,-120.264002891098,996.741658274302,23.6417122130238,0.137816847315866,25.2675428864044,0.134556627122984,-1.79507752342499,-1.73182692994398
9,8,4,15,2316,37.4258149827288,-120.109375,364.89152417962,9.6979231433506,0.221070811744387,55.6118307426598,0.00172711571675302,-1.16836603384696,-0.926466977853428
13,8,4,15,6131,35.4342404379383,-120.411548381178,625.66044690915,9.15749306801501,0.298320013048442,10.6610667101615,0.00163105529277443,-2.25470853538002,-1.82888676948819
14,8,4,15,35625,34.7419328947368,-120.312189035088,537.96903522807,9.69328280701754,0.236098245614035,27.7103438596491,0.0349473684210526,-1.7684301606992,-1.44901326384241
6,9,4,15,84869,38.7666629967951,-119.808928134831,2487.09408582639,0,0.0879355241607654,19.4664836394915,0.0320965252330062,-2.15359530524366,-2.2995311465425
7,9,4,15,94752,38.2764519482438,-119.881567143701,2374.02813354863,42.5634476317123,0.0922302431610942,14.5964834515366,0.0312183383991895,-1.89586501042776,-1.84419289038599
8,9,4,15,96029,37.7856186347353,-119.739520581022,2082.45602942861,44.8259876703912,0.163721375834383,19.5303502067084,0.186349956783888,-1.72611516339345,-1.44657441726101
10,9,4,15,29511,36.8228293051743,-119.742333896683,403.862539053234,7.21219511368642,0.527904849039341,26.67978042086,0.00647216292230016,-1.54504838995755,-1.4074593285281
15,9,4,15,3641,34.1661245193628,-119.984375,745.702112057127,9.2303900027465,0.210931062894809,40.28810766273,0.0137324910738808,-1.42548879488189,-0.67302007323786
9,10,4,15,25016,37.2880206667733,-119.291213623281,2726.79444715382,19.4836892388871,0.0585625199872082,14.2730252638311,0.00451710905020787,-1.94147704007929,-1.53534317299196
10,10,4,15,72083,36.7896636949766,-119.290986822482,1741.90387012194,37.9981912517515,0.145540557412982,43.4134955537367,0.603290651055034,-1.14894107318391,-1.05979071795724
15,10,4,15,17351,34.1545741239698,-119.326516663305,1158.55067546539,10.2831871361881,0.262693792864965,36.386260157916,0.00956717192092675,-1.5041597103871,-0.793461830056223
10,11,4,15,49067,36.8165305220413,-118.914373777182,2488.46175841197,25.3931137016732,0.234026942751748,35.072920700267,0.220412904803636,-1.28537962271221,-0.947271762717218
11,11,4,15,93177,36.2736389814547,-118.794819101012,1566.48936067914,33.3524646640265,0.151131717054638,42.4510340534681,0.459437414812668,-1.344687253592,-1.12085535321246
15,11,4,15,59938,34.2654571181888,-118.896388247022,1806.06630418099,21.3857781374087,0.0822182922353098,41.4755413927725,0.677032934031833,-1.2990738745469,-0.51756822482145
10,12,4,15,6214,36.6437127856453,-118.433683014162,2411.04563727068,12.5517396202124,0.130672674605729,38.4055358867074,0.00354039266173157,-1.40116312539199,-1.11429481542135
12,12,4,15,16645,35.609375,-118.21936298438,2353.17354400721,24.7065419044758,0.071553018924602,21.5931510964254,0.0398918594172424,-1.77675364250912,-1.69131637472635
13,12,4,15,21414,35.3305095381526,-118.203548204446,1742.0016330438,19.8551008685906,0.119080975063043,39.6264126272532,0.287522181750257,-1.43436666299626,-1.28296699696327
14,12,4,15,52024,34.7725881324004,-118.362657139013,1138.46611064124,7.35481643087806,0.0805974165769645,32.4550976472397,0.452137475011533,-1.66190122328157,-1.40076443388354
16,12,4,15,2342,33.984375,-118.234375,764.87,3.44236122971819,0.0482493595217763,22.935098206661,0.0345858240819812,-1.99473447400844,-1.88317544664715
13,13,4,15,7167,35.3667874459328,-117.984375,1815.44921864099,12.4895953676573,0.127947537323845,47.0654388167992,0.662062229663737,-1.25676680738357,-0.911355797338311
16,13,4,15,28007,33.942992488485,-117.771633542507,1848.52387688792,20.6543760488449,0.0932623986860428,39.496518727461,0.0623058521084015,-1.31906283049728,-1.03566972359196
16,15,4,15,64027,33.737422542443,-116.766574306543,2130.56150358443,15.7453945991535,0.0742186889905821,24.9636091024099,0.0280662845362113,-1.71673322318007,-1.7185119908494
18,15,4,15,31863,32.8994528332235,-116.69330071321,1201.39571572043,14.1162257163481,0.0446599504127044,26.2554373411167,0.0334871167184509,-1.79474640181612,-1.7197640901247
19,16,4,15,20303,32.4472314744126,-116.311038547259,1623.75774072797,7.03261685465202,0.25350933359602,18.4099886716249,0.138895729695119,-1.99750117529191,-2.20226204292321
2,1,5,6,167260,40.8022692963052,-123.30361973873,634.640935549444,42.476813882578,0.0852086571804376,16.0370381442066,0.002427358603372,-2.32967308024177,-2.5070273089973
3,1,5,6,167916,40.2930888807499,-123.310646766836,740.739215977036,40.0593743300222,0.11518854665428,19.3126146406537,0.00288239357774125,-2.26005738693755,-2.31025771180475
6,1,5,6,57745,38.8247031669409,-123.157543672612,102.287033163044,50.2253687765174,0.0822928392068577,16.4048489046671,0.0207117499350593,-1.96047596028963,-2.05382879286804
5,2,5,6,135483,39.31220210746,-122.811384661729,771.119964792631,21.5197352435361,0.0978130097503008,15.9004303122901,0.00292287593277385,-2.22936901927883,-2.28772966626585
7,2,5,6,102007,38.2869718806062,-122.828147976364,394.890396933544,38.4132894801337,0.0941504014430382,24.7093238699305,0.0934053545344927,-1.82599300934358,-1.48171346730943
2,3,5,6,64540,40.8175598466068,-122.308691315463,1236.90218345212,16.2268450573288,0.105175085218469,16.6886427022002,0.0062286953827084,-2.19036226046277,-1.73551932795324
5,3,5,6,2378,39.109375,-122.484375,1425.06,45.03,0.0769554247266611,18,0.389402859545837,-1.76398051959825,-1.41944252576419
1,4,5,6,17916,41.3109545936593,-121.769727478232,1343.87766912257,15.3319083500781,0.0430899754409466,16.3895958919402,0.0330430899754409,-2.03539577330285,-1.45744564006848
2,5,5,6,121219,40.862886206989,-121.312155710945,1463.62679522187,35.4225022479974,0.0980951830983592,27.5817239871637,0.00108068867091793,-1.56189028079042,-0.963523595955849
12,5,5,6,27037,35.8540998215408,-121.185086062618,682.352528387025,14.8501764248992,0.0736398269038725,25.9028738395532,0.150719384547102,-1.69989907332614,-1.18731677146699
2,6,5,6,76939,40.808339439361,-120.76792268063,1329.15028724054,14.8189907589129,0.095140305956667,22.8408219498564,0.00184561795708288,-1.83965431105133,-1.33696777994077
13,6,5,6,17652,35.2955720314978,-120.745761811693,516.804087922048,22.9549552458645,0.23804668026286,16.3160548379787,0.00141627011103558,-2.02774220050991,-1.63986635841334
2,7,5,6,56650,40.7485078331862,-120.35727217564,1797.55642753751,35.6472248896734,0.0537864077669903,13.2529214474846,0.00545454545454545,-2.00770667526653,-1.60445783293239
3,7,5,6,115104,40.2661158604393,-120.340429090214,1845.72923069572,21.8382239539894,0.0891975952182374,18.6557547956631,0.0103037253266611,-1.88664123615078,-1.53911488167865
1,8,5,6,112333,41.2534800270179,-119.776437439354,1728.11471677958,23.0489296110671,0.108071537304265,38.7425867732545,0.0648340202789919,-1.36539154687467,-1.10579873730307
2,8,5,6,117874,40.8112939982524,-119.752526797682,1921.08462230857,35.2490443185096,0.0757843120620323,28.8962366594839,0.0966286034239951,-1.55307937193764,-1.24644435561723
6,8,5,6,118453,38.7705475747765,-119.801972485923,2147.26015246553,35.522482756874,0.102040471748288,14.9236490422362,0.0264070981739593,-1.95270727366421,-1.86087129640298
7,8,5,6,75069,38.3936401427354,-119.747323087759,1828.92333892819,35.0550560151327,0.142322396728343,17.2618257869427,0.0779416270364598,-1.84461783154305,-1.49712030866353
7,9,5,6,27392,38.2529296875,-119.419246495327,2310.32742479556,30.7821893253505,0.137813960280374,19.3742333528037,0.00481892523364486,-1.75706113234418,-1.51545368835093
8,9,5,6,106522,37.8191485679015,-119.316843879668,2300.57469855992,41.3893310302097,0.111864215842737,13.7491785734402,0.00735998197555435,-2.0001991017764,-1.59404340091115
9,9,5,6,42864,37.2967700167973,-119.213410437663,1827.8822431411,39.0570511384845,0.159434490481523,10.3272909667786,0.0135078387458007,-2.12679037087312,-2.02593030758216
11,11,5,6,58962,36.2344068001425,-118.248248342153,2028.26253756657,41.95473661002,0.14797666293545,19.3329941318137,0.0152301482310641,-1.73809963928676,-1.86154575293198
12,12,5,6,117876,35.8074358860158,-117.801643782449,2807.14231455088,31.1546106077573,0.111990566357868,13.3973752078455,0.0199277206556042,-1.91326671647803,-2.06373958277795
13,12,5,6,37878,35.3781820911875,-117.881881468135,2340.2043415703,24.0701391308939,0.147711072390306,20.7413802207086,0.00731295210940388,-1.81084900747869,-1.81144465650524
4,1,5,7,160255,39.8014743104739,-123.290109610465,398.039824716857,40.0477230039624,0.11901032729088,19.9736295279398,0.00123553087267168,-2.01380292868241,-2.34851056637956
4,2,5,7,148508,39.8044377238937,-122.813757928866,1141.37556468338,46.1427301559512,0.081483825787163,19.6128895413042,0.00455194332965227,-2.22524740075963,-2.58653924910635
6,2,5,7,104876,38.8136912878066,-122.814201414051,566.551922174759,28.17391281132,0.0787501430260498,17.6108547236737,0.00131583965826309,-2.17152739145735,-2.20346872529599
7,2,5,7,93153,38.2944992042661,-122.825013519425,399.200328706537,38.2037118503967,0.138277886917222,27.9008942277758,0.15140682533037,-1.73103001615775,-1.39697931104414
5,3,5,7,5314,39.1731687523523,-122.307248541588,1098.10761573203,17.4549529544599,0.0427173503951825,20.4593526533685,0.0289800526910049,-1.92406810901027,-2.06979592359646
1,4,5,7,10375,41.2915798192771,-121.609375,1662.84130506024,32.7570120481928,0.0385542168674699,27.5677108433735,0.0197590361445783,-1.5022319509472,-1.86137634591647
10,4,5,7,69975,36.7271349142551,-121.700664746338,246.573387352626,56.6870891032512,0.254205073240443,15.3944837441944,0.00917470525187567,-2.15092780678339,-1.78553186491102
12,5,5,7,18657,35.8615859663933,-121.180916512569,698.556611995498,14.3571324435869,0.0381090207428847,22.3769630701613,0.0295867502813957,-1.8048038221467,-1.42032422098721
1,8,5,7,101013,41.2482346022294,-119.76840774826,1742.22153267401,24.0542512349896,0.0829101204795422,27.7595260016038,0.00830586162177145,-1.62187862086509,-1.85004890156161
2,8,5,7,109062,40.8068234696778,-119.754298300508,1918.28716610735,35.0869393555959,0.0606168968109882,15.7725789000752,0.0353010214373476,-2.01580418005485,-2.30590027693747
7,8,5,7,90443,38.3453495917318,-119.773533641354,1776.77990037924,33.9322424068198,0.0874031157745763,22.7924106896056,0.0166292582068264,-1.75110837589183,-1.64346366012598
8,8,5,7,3739,37.859375,-119.984375,1342.34,33.71,0.0633859320673977,16,0.00267451190157796,-2.04270506036341,-2.05377042071555
7,9,5,7,9843,38.2306286828203,-119.407861233872,2306.23127704968,31.1769501168343,0.0908259676927766,18.7180737580006,0.00528294219242101,-1.70455327022422,-1.86372758390772
8,9,5,7,103902,37.8234372894651,-119.312633840061,2296.72890107986,41.0343477507651,0.0871975515389502,14.7887047410059,0.0109911262535851,-1.95612294960811,-1.8151662777626
10,10,5,7,108567,36.8033243584607,-118.788372761751,1560.41319857784,31.80858888981,0.109351828824597,40.0241878287141,0.00415411681265946,-1.29583711178555,-1.4611254384409
9,11,5,7,59438,37.3179536870352,-118.290496504761,2611.62622278677,23.7172118846529,0.102072748073623,35.56463878327,0.0423634711800532,-1.29070428194286,-1.65748075378594
11,11,5,7,57261,36.2323579203123,-118.245084732628,2029.73919718482,41.9479832695901,0.0666771450027069,27.4345365955886,0.00186863659384223,-1.43671167470233,-1.43422482787086
12,12,5,7,109830,35.822743387508,-117.802623657015,2816.39685614131,31.4375340981517,0.130173905126104,17.1923973413457,0.0157060912319039,-1.77392835477513,-1.85579680860265
13,12,5,7,93597,35.3027212076776,-117.799260893779,2245.9388027394,17.140913490817,0.126457044563394,23.7332820496383,0.00220092524333045,-1.77275257576891,-1.97978301412437
14,12,5,7,16323,34.7935935872695,-117.700718503033,1427.27805060344,19.8290442933284,0.132328616063224,47.3443607180053,0.00177663419714513,-1.24165871063585,-1.6439934065235
16,15,5,7,34535,33.7239254560591,-116.391921691762,2041.18677660345,15.769633704937,0.0482988272766758,25.8619371651947,0.0312726219777038,-1.69800322245686,-2.37530655077754
4,2,5,8,147659,39.8041218491592,-122.811647634922,1142.34971278419,46.2989399901124,0.0946572846897243,20.4444835736393,0.00149669170182651,-2.19268470695096,-2.44382461140825
7,2,5,8,78029,38.3105470001538,-122.824777286329,405.293185994951,38.2449225288034,0.156698150687565,26.732714759897,0.00366530392546361,-1.79899087807811,-1.4409972271934
5,3,5,8,1922,39.109375,-122.484375,1425.06,45.03,0.040582726326743,11,0.00208116545265349,-2.03270700993304,-1.92870238755613
1,4,5,8,27373,41.3759104546451,-121.609375,1737.0121053593,36.6607810616301,0.0230519124684908,22.5052058597888,0.0158185072882037,-1.63684643667959,-1.91828404718694
10,4,5,8,69388,36.7280392503026,-121.701437028016,246.589564189773,56.5242684614054,0.233354470513633,23.6374733383294,0.00850291116619588,-1.86319346282014,-1.49520734982916
2,5,5,8,59656,40.9122468821242,-121.349788789057,1532.97575382191,37.488590921282,0.0825901837199946,16.9491585087837,0.00120691967279067,-1.82880719449629,-2.05672942458646
3,5,5,8,41908,40.1735244464064,-121.189941359645,1567.57905435716,41.8569638255226,0.167581368712418,33.2377350386561,0.0111673188889949,-1.31900203734918,-1.46814345844412
2,7,5,8,58694,40.7437179481719,-120.353098804818,1801.04413108665,36.3148209357004,0.098834633863768,19.5521859133813,0.0111936484138072,-1.74647226734737,-1.93092217288311
2,8,5,8,85201,40.8220426916938,-119.712431302156,1969.65544653232,38.0022890576402,0.0626283729064213,21.8913158296264,0.0132510181805378,-1.65769342704461,-1.78553199368597
6,8,5,8,108912,38.7680879976495,-119.798138634861,2147.34888350228,35.9433817210225,0.043227559864845,13.8287332892611,0.00162516527104451,-2.01147090901422,-2.15126514488884
7,8,5,8,99070,38.3257295977592,-119.773033271929,1779.76786706369,32.1705548601999,0.136519632583022,16.125386090643,0.00346219844554356,-1.91839475898668,-2.12149994105155
8,8,5,8,30304,37.7667799630412,-119.797732972545,1412.0666156283,35.451789532735,0.146251319957761,18.3617344244984,0.00158394931362196,-1.89648938309564,-2.29352277616164
6,9,5,8,22586,38.8359036017887,-119.451035763305,2001.34407996104,0,0.0650845656601435,13.5709731692199,0.00323209067563978,-2.22129090503801,-2.60094716575567
7,9,5,8,9858,38.2305329427876,-119.407647976263,2305.57736457699,31.1530827754108,0.0350983972408196,23.3566646378576,0.00628930817610063,-1.56559890546588,-2.060585965654
8,9,5,8,111581,37.8125289867899,-119.318250166919,2307.26152301915,41.3386349826583,0.0632724209318791,22.8567498050743,0.00967010512542458,-1.59714356031129,-1.79487195545057
9,9,5,8,70844,37.3095419160409,-119.251733562475,1756.09020636892,35.7938809214612,0.0486562023601152,22.5866410705211,0.0231071085765908,-1.65833498182642,-1.83203446401966
9,10,5,8,47220,37.4084537801779,-118.812924872935,2947.25560016942,34.7697058449809,0.0544896230410843,7.46003811944091,0.0337992376111817,-1.97318564345231,-2.22469462017696
10,10,5,8,80614,36.8436503740045,-118.841972625723,1405.11694928921,25.9924179422929,0.0544570422011065,18.7942540997842,0.00198476691393554,-1.91775646700032,-2.66594451146304
9,11,5,8,57362,37.3159991588508,-118.292939467766,2613.06119521635,23.8203774275653,0.0969980126215962,31.7168334437432,0.0691747149680974,-1.381596673195,-1.71681827122173
11,11,5,8,89603,36.2817311153086,-118.281786917012,1878.93714250639,35.5789360847293,0.0965369463076013,12.090923294979,0.00158476836713056,-2.09713553645743,-2.51551435950955
12,12,5,8,109673,35.82141784555,-117.802955006018,2814.60842313058,31.4823231789046,0.154021500278099,18.0211446755355,0.0191843024263036,-1.74794409976042,-1.8650921486437
13,12,5,8,97485,35.3044101336103,-117.807104137816,2248.639083141,17.5766643073293,0.145283889829204,19.2082269067036,0.008391034518131,-1.88443927537401,-2.32468025671491
16,13,5,8,10291,33.7728552254397,-117.299723362647,1642.71165581576,12.1799543290254,0.248275191915266,24.831794772131,0.00106889515110291,-1.8848925332659,-1.97792729194575
16,15,5,8,34494,33.7239275308749,-116.391840791152,2041.01629123906,15.7617072534354,0.178436829593553,17.9048240273671,0.00121760306140198,-1.9339998937176,-2.09733429801359
2,1,5,9,153365,40.8002203688912,-123.303452853487,628.888516480292,42.5928776448342,0.0802986339777655,26.5805170671274,0.00172138362729436,-1.99087622770243,-2.191347878845
2,2,5,9,59142,40.6643169194481,-122.765886024314,847.250335463799,26.9917089378107,0.0730614453349566,14.7983328260796,0.00321260694599439,-2.4103089740322,-2.63960998962972
4,2,5,9,19599,39.7023453046074,-122.713736191898,1330.94532272055,41.839515791622,0.0900556150824022,21.4868105515588,0.0076024286953416,-1.65230115090315,-1.87973044117517
2,3,5,9,75586,40.7708880447437,-122.2942852347,1305.76340301114,18.5399638822004,0.0686105892625618,16.8265551821766,0.00555658455269494,-2.12763362348069,-2.27727669992651
5,3,5,9,5611,39.1733564649795,-122.306866534486,1098.3736018535,17.6050686152201,0.0450900017822135,22.0903582249153,0.0493673142042417,-1.87512789996335,-2.11513329195693
1,4,5,9,9378,41.1969469769674,-121.694534415654,1408.85471315846,12.2103412241416,0.0377479206653871,15.4579867775645,0.00245254851780764,-2.07206757269465,-1.82854888058876
2,4,5,9,49572,40.8445430384088,-121.71028377915,1419.10692870976,24.8641573872347,0.0552126200274348,21.5096828854999,0.00693940127491326,-1.78960355611803,-1.96765938400812
2,5,5,9,61874,40.8150449906261,-121.275414047096,1396.37268044736,33.4041204706339,0.113230112809904,26.5868216051977,0.00352328926528106,-1.6659770341452,-1.41570911714338
9,5,5,9,42410,37.4118478837538,-121.313492543032,371.682872435746,16.474892949776,0.129309125206319,18.2607403914171,0.0018391888705494,-2.05117838781501,-2.3328182417122
3,6,5,9,137532,40.3137765211005,-120.78851330963,1553.74047937934,19.6489421371026,0.0707399005322398,41.0901317511561,0.17391588866591,-1.34752582723928,-1.24553722290173
4,6,5,9,169365,39.8066309265492,-120.813716953768,1595.82558863992,32.9993847016798,0.135246361408792,19.0371446284651,0.00123402119682343,-1.7826543095954,-2.11310699175817
5,6,5,9,13575,39.2686659760589,-120.917072974217,1166.80398968692,43.7427189686925,0.122209944751381,21.3628729281768,0.00198895027624309,-1.85791877313371,-2.21520399106148
13,6,5,9,17815,35.2957488422677,-120.746990773225,517.750253718776,23.0453926466461,0.0641594162222846,18.517934325007,0.00331181588548976,-2.08084092357365,-2.48283379635653
1,7,5,9,15158,41.3493802777411,-120.411682362449,1572.77,22.524592294498,0.156287109117298,48.4815938778203,0.0252012138804592,-1.1919564369227,-1.37498533208356
